PRUID,Name,NameFR,Date,Confirmed_Cases,Probable_Cases,Deaths,Total_Cases,Cases_Today,Percent_Today,ObjectId,Deaths_Today,Current_Day,Number_Recovered,Number_Tested,RecoveredToday,TestedToday,Precent_Recovered,Percent_Death,Percent_Active
47,Saskatchewan,Saskatchewan,2020/03/15 12:00:00+00,0,2,0,2,0,0,129,0,0,0,349,0,0,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/15 12:00:00+00,1,1,0,2,0,0,130,0,0,0,82,0,0,,0,100
24,Quebec,Québec,2020/03/15 12:00:00+00,24,0,0,24,7,41.18,131,0,0,0,2337,0,753,,0,100
46,Manitoba,Manitoba,2020/03/15 12:00:00+00,4,0,0,4,0,0,132,0,0,0,837,0,0,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/16 12:00:00+00,1,0,0,1,0,0,133,0,0,0,6,0,0,,0,100
1,Canada,Canada,2020/03/16 12:00:00+00,324,17,5,341,88,34.78,134,3,0,0,37730,0,12753,,1.47,98.53
99,Repatriated travellers,Voyageurs rapatriés,2020/03/16 12:00:00+00,4,0,0,4,0,0,135,0,0,0,29,0,0,,0,100
62,Nunavut,Nunavut,2020/03/16 12:00:00+00,0,0,0,0,0,0,136,0,0,0,7,0,1,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/16 12:00:00+00,0,0,0,0,0,0,137,0,0,0,138,0,62,,,
60,Yukon,Yukon,2020/03/16 12:00:00+00,0,0,0,0,0,0,138,0,0,0,0,0,0,,,
12,Nova Scotia,Nouvelle-Écosse,2020/03/16 12:00:00+00,0,3,0,3,3,0,139,0,0,0,1075,0,594,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/16 12:00:00+00,1,5,0,6,4,200,140,0,0,0,143,0,61,,0,100
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/16 12:00:00+00,0,1,0,1,0,0,141,0,0,0,161,0,99,,0,100
24,Quebec,Québec,2020/03/16 12:00:00+00,39,0,0,39,15,62.5,142,0,0,0,3129,0,792,,0,100
35,Ontario,Ontario,2020/03/16 12:00:00+00,145,0,1,145,42,40.78,143,0,0,0,10178,0,1717,,0.69,99.31
46,Manitoba,Manitoba,2020/03/16 12:00:00+00,4,3,0,7,3,75,144,0,0,0,1848,0,1011,,0,100
47,Saskatchewan,Saskatchewan,2020/03/16 12:00:00+00,1,5,0,6,4,200,145,0,0,0,881,0,532,,0,100
48,Alberta,Alberta,2020/03/16 12:00:00+00,56,0,0,56,17,43.59,146,0,0,0,10238,0,4991,,0,100
59,British Columbia,Colombie-Britannique,2020/03/16 12:00:00+00,73,0,4,73,0,0,147,3,0,0,9926,0,2893,,5.48,94.52
60,Yukon,Yukon,2020/03/17 12:00:00+00,0,0,0,0,0,0,148,0,0,0,0,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/17 12:00:00+00,0,0,0,0,0,0,149,0,0,0,145,0,7,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/17 12:00:00+00,1,0,0,1,0,0,150,0,0,0,75,0,69,,0,100
99,Repatriated travellers,Voyageurs rapatriés,2020/03/17 12:00:00+00,8,0,0,8,4,100,151,0,0,0,29,0,0,,0,100
1,Canada,Canada,2020/03/17 12:00:00+00,424,16,8,440,99,29.03,152,3,0,0,44176,0,6446,,1.82,98.18
62,Nunavut,Nunavut,2020/03/17 12:00:00+00,0,0,0,0,0,0,153,0,0,0,7,0,0,,,
12,Nova Scotia,Nouvelle-Écosse,2020/03/17 12:00:00+00,0,5,0,5,2,66.67,154,0,0,0,1075,0,0,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/17 12:00:00+00,2,5,0,7,1,16.67,155,0,0,0,295,0,152,,0,100
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/17 12:00:00+00,0,1,0,1,0,0,156,0,0,0,161,0,0,,0,100
24,Quebec,Québec,2020/03/17 12:00:00+00,50,0,0,50,11,28.21,157,0,0,0,4870,0,1741,,0,100
35,Ontario,Ontario,2020/03/17 12:00:00+00,177,0,1,177,32,22.07,158,0,0,0,11167,0,989,,0.56,99.44
46,Manitoba,Manitoba,2020/03/17 12:00:00+00,7,0,0,7,0,0,159,0,0,0,2216,0,368,,0,100
47,Saskatchewan,Saskatchewan,2020/03/17 12:00:00+00,2,5,0,7,1,16.67,160,0,0,0,1066,0,185,,0,100
48,Alberta,Alberta,2020/03/17 12:00:00+00,74,0,0,74,18,32.14,161,0,0,0,11487,0,1249,,0,100
59,British Columbia,Colombie-Britannique,2020/03/17 12:00:00+00,103,0,7,103,30,41.1,162,3,0,0,11612,0,1686,,6.8,93.2
1,Canada,Canada,2020/03/18 12:00:00+00,569,28,9,597,157,35.68,163,1,0,0,53546,0,9370,,1.51,98.49
99,Repatriated travellers,Voyageurs rapatriés,2020/03/18 12:00:00+00,9,0,0,9,1,12.5,164,0,0,0,29,0,0,,0,100
62,Nunavut,Nunavut,2020/03/18 12:00:00+00,0,0,0,0,0,0,165,0,0,0,7,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/18 12:00:00+00,0,0,0,0,0,0,166,0,0,0,145,0,0,,,
60,Yukon,Yukon,2020/03/18 12:00:00+00,0,0,0,0,0,0,167,0,0,0,0,0,0,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/18 12:00:00+00,1,0,0,1,0,0,168,0,0,0,75,0,0,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/18 12:00:00+00,1,6,0,7,2,40,169,0,0,0,1278,0,203,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/18 12:00:00+00,2,6,0,8,1,14.29,170,0,0,0,408,0,113,,0,100
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/18 12:00:00+00,0,3,0,3,2,200,171,0,0,0,161,0,0,,0,100
24,Quebec,Québec,2020/03/18 12:00:00+00,74,0,1,74,24,48,172,1,0,0,5880,0,1010,,1.35,98.65
35,Ontario,Ontario,2020/03/18 12:00:00+00,189,0,1,189,12,6.78,173,0,0,0,13869,0,2702,,0.53,99.47
46,Manitoba,Manitoba,2020/03/18 12:00:00+00,8,7,0,15,8,114.29,174,0,0,0,2739,0,523,,0,100
47,Saskatchewan,Saskatchewan,2020/03/18 12:00:00+00,2,6,0,8,1,14.29,175,0,0,0,1910,0,844,,0,100
48,Alberta,Alberta,2020/03/18 12:00:00+00,97,0,0,97,23,31.08,176,0,0,0,13686,0,2199,,0,100
59,British Columbia,Colombie-Britannique,2020/03/18 12:00:00+00,186,0,7,186,83,80.58,177,0,0,0,13388,0,1776,,3.76,96.24
99,Repatriated travellers,Voyageurs rapatriés,2020/03/19 12:00:00+00,10,0,0,10,1,11.11,178,0,0,0,29,0,0,,0,100
62,Nunavut,Nunavut,2020/03/19 12:00:00+00,0,0,0,0,0,0,179,0,0,0,8,0,1,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/19 12:00:00+00,0,0,0,0,0,0,180,0,0,0,221,0,76,,,
60,Yukon,Yukon,2020/03/19 12:00:00+00,0,0,0,0,0,0,181,0,0,0,0,0,0,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/19 12:00:00+00,2,0,0,2,1,100,182,0,0,0,75,0,0,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/19 12:00:00+00,5,9,0,14,7,100,183,0,0,0,1520,0,242,,0,100
1,Canada,Canada,2020/03/19 12:00:00+00,846,27,12,873,276,46.23,184,3,0,0,65851,0,12305,,1.37,98.63
13,New Brunswick,Nouveau-Brunswick,2020/03/19 12:00:00+00,7,4,0,11,3,37.5,185,0,0,0,527,0,119,,0,100
24,Quebec,Québec,2020/03/19 12:00:00+00,121,0,1,121,47,63.51,186,0,0,0,6757,0,877,,0.83,99.17
59,British Columbia,Colombie-Britannique,2020/03/19 12:00:00+00,271,0,8,271,85,45.7,187,1,0,0,16382,0,2994,,2.95,97.05
48,Alberta,Alberta,2020/03/19 12:00:00+00,146,0,1,146,49,50.52,188,1,0,0,16507,0,2821,,0.68,99.32
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/19 12:00:00+00,1,2,0,3,0,0,189,0,0,0,267,0,106,,0,100
46,Manitoba,Manitoba,2020/03/19 12:00:00+00,17,0,0,17,2,13.33,190,0,0,0,3189,0,450,,0,100
35,Ontario,Ontario,2020/03/19 12:00:00+00,258,0,2,258,69,36.51,191,1,0,0,18488,0,4619,,0.78,99.22
47,Saskatchewan,Saskatchewan,2020/03/19 12:00:00+00,8,12,0,20,12,150,192,0,0,0,1910,0,0,,0,100
1,Canada,Canada,2020/03/20 12:00:00+00,971,33,13,1004,131,15.01,193,1,0,0,76814,0,10963,,1.29,98.71
99,Repatriated travellers,Voyageurs rapatriés,2020/03/20 12:00:00+00,13,0,0,13,3,30,194,0,0,0,29,0,0,,0,100
62,Nunavut,Nunavut,2020/03/20 12:00:00+00,0,0,0,0,0,0,195,0,0,0,8,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/20 12:00:00+00,0,0,0,0,0,0,196,0,0,0,268,0,47,,,
60,Yukon,Yukon,2020/03/20 12:00:00+00,0,0,0,0,0,0,197,0,0,0,0,0,0,,,
12,Nova Scotia,Nouvelle-Écosse,2020/03/20 12:00:00+00,5,10,0,15,1,7.14,198,0,0,0,1647,0,127,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/20 12:00:00+00,2,0,0,2,0,0,199,0,0,0,75,0,0,,0,100
24,Quebec,Québec,2020/03/20 12:00:00+00,139,0,1,139,18,14.88,200,0,0,0,8539,0,1782,,0.72,99.28
35,Ontario,Ontario,2020/03/20 12:00:00+00,311,0,2,311,53,20.54,201,0,0,0,21499,0,3011,,0.64,99.36
46,Manitoba,Manitoba,2020/03/20 12:00:00+00,17,0,0,17,0,0,202,0,0,0,3367,0,178,,0,100
47,Saskatchewan,Saskatchewan,2020/03/20 12:00:00+00,8,18,0,26,6,30,203,0,0,0,1910,0,0,,0,100
48,Alberta,Alberta,2020/03/20 12:00:00+00,195,0,1,195,49,33.56,204,0,0,0,19782,0,3275,,0.51,99.49
59,British Columbia,Colombie-Britannique,2020/03/20 12:00:00+00,271,0,9,271,0,0,205,1,0,0,18792,0,2410,,3.32,96.68
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/20 12:00:00+00,3,1,0,4,1,33.33,206,0,0,0,287,0,20,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/20 12:00:00+00,7,4,0,11,0,0,207,0,0,0,640,0,113,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/21 12:00:00+00,9,12,0,21,6,40,208,0,0,0,1956,0,309,,0,100
1,Canada,Canada,2020/03/21 12:00:00+00,1302,69,18,1371,367,36.55,209,5,0,0,88883,0,12069,,1.31,98.69
99,Repatriated travellers,Voyageurs rapatriés,2020/03/21 12:00:00+00,13,0,0,13,0,0,210,0,0,0,29,0,0,,0,100
62,Nunavut,Nunavut,2020/03/21 12:00:00+00,0,0,0,0,0,0,211,0,0,0,10,0,2,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/21 12:00:00+00,1,0,0,1,1,0,212,0,0,0,301,0,33,,0,100
60,Yukon,Yukon,2020/03/21 12:00:00+00,0,0,0,0,0,0,213,0,0,0,416,0,416,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/21 12:00:00+00,2,0,0,2,0,0,214,0,0,0,75,0,0,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/21 12:00:00+00,9,8,0,17,6,54.55,215,0,0,0,865,0,225,,0,100
24,Quebec,Québec,2020/03/21 12:00:00+00,202,19,4,221,82,58.99,216,3,0,0,8539,0,0,,1.81,98.19
35,Ontario,Ontario,2020/03/21 12:00:00+00,377,0,3,377,66,21.22,217,1,0,0,25470,0,3971,,0.8,99.2
46,Manitoba,Manitoba,2020/03/21 12:00:00+00,11,8,0,19,2,11.76,218,0,0,0,3668,0,301,,0,100
47,Saskatchewan,Saskatchewan,2020/03/21 12:00:00+00,25,19,0,44,18,69.23,219,0,0,0,3807,0,1897,,0,100
48,Alberta,Alberta,2020/03/21 12:00:00+00,226,0,1,226,31,15.9,220,0,0,0,23060,0,3278,,0.44,99.56
59,British Columbia,Colombie-Britannique,2020/03/21 12:00:00+00,424,0,10,424,153,56.46,221,1,0,0,20417,0,1625,,2.36,97.64
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/21 12:00:00+00,3,3,0,6,2,50,222,0,0,0,299,0,12,,0,100
1,Canada,Canada,2020/03/22 12:00:00+00,1430,41,20,1471,100,7.29,223,2,0,0,98824,0,9941,,1.36,98.64
99,Repatriated travellers,Voyageurs rapatriés,2020/03/22 12:00:00+00,13,0,0,13,0,0,224,0,0,0,29,0,0,,0,100
62,Nunavut,Nunavut,2020/03/22 12:00:00+00,0,0,0,0,0,0,225,0,0,0,13,0,3,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/22 12:00:00+00,1,0,0,1,0,0,226,0,0,0,301,0,0,,0,100
60,Yukon,Yukon,2020/03/22 12:00:00+00,0,0,0,0,0,0,227,0,0,0,416,0,0,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/22 12:00:00+00,3,0,0,3,1,50,228,0,0,0,75,0,0,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/22 12:00:00+00,28,0,0,28,7,33.33,229,0,0,0,2210,0,254,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/22 12:00:00+00,9,8,0,17,0,0,230,0,0,0,924,0,59,,0,100
24,Quebec,Québec,2020/03/22 12:00:00+00,221,0,4,221,0,0,231,0,0,0,8539,0,0,,1.81,98.19
35,Ontario,Ontario,2020/03/22 12:00:00+00,425,0,5,425,48,12.73,232,2,0,0,28570,0,3100,,1.18,98.82
46,Manitoba,Manitoba,2020/03/22 12:00:00+00,11,8,0,19,0,0,233,0,0,0,3936,0,268,,0,100
47,Saskatchewan,Saskatchewan,2020/03/22 12:00:00+00,33,19,0,52,8,18.18,234,0,0,0,4407,0,600,,0,100
48,Alberta,Alberta,2020/03/22 12:00:00+00,259,0,1,259,33,14.6,235,0,0,0,26999,0,3939,,0.39,99.61
59,British Columbia,Colombie-Britannique,2020/03/22 12:00:00+00,424,0,10,424,0,0,236,0,0,0,22135,0,1718,,2.36,97.64
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/22 12:00:00+00,3,6,0,9,3,50,237,0,0,0,299,0,0,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/23 12:00:00+00,41,0,0,41,13,46.43,238,0,0,0,2408,0,198,,0,100
1,Canada,Canada,2020/03/23 12:00:00+00,1646,445,24,2091,620,42.15,239,4,0,0,107147,0,8323,,1.15,98.85
99,Repatriated travellers,Voyageurs rapatriés,2020/03/23 12:00:00+00,13,0,0,13,0,0,240,0,0,0,76,0,47,,0,100
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/23 12:00:00+00,1,0,0,1,0,0,241,0,0,0,364,0,63,,0,100
60,Yukon,Yukon,2020/03/23 12:00:00+00,2,0,0,2,2,0,242,0,0,0,416,0,0,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/23 12:00:00+00,3,0,0,3,0,0,243,0,0,0,206,0,131,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/23 12:00:00+00,9,8,0,17,0,0,244,0,0,0,1139,0,215,,0,100
62,Nunavut,Nunavut,2020/03/23 12:00:00+00,0,0,0,0,0,0,245,0,0,0,13,0,0,,,
24,Quebec,Québec,2020/03/23 12:00:00+00,221,407,4,628,407,184.16,246,0,0,0,8539,0,0,,0.64,99.36
35,Ontario,Ontario,2020/03/23 12:00:00+00,503,0,6,503,78,18.35,247,1,0,0,30688,0,2118,,1.19,98.81
46,Manitoba,Manitoba,2020/03/23 12:00:00+00,11,9,0,20,1,5.26,248,0,0,0,4133,0,197,,0,100
47,Saskatchewan,Saskatchewan,2020/03/23 12:00:00+00,65,1,0,66,14,26.92,249,0,0,0,5130,0,723,,0,100
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/23 12:00:00+00,4,20,0,24,15,166.67,250,0,0,0,894,0,595,,0,100
48,Alberta,Alberta,2020/03/23 12:00:00+00,301,0,1,301,42,16.22,251,0,0,0,29757,0,2758,,0.33,99.67
59,British Columbia,Colombie-Britannique,2020/03/23 12:00:00+00,472,0,13,472,48,11.32,252,3,0,0,23460,0,1325,,2.75,97.25
1,Canada,Canada,2020/03/24 12:00:00+00,1959,833,27,2792,701,33.52,253,3,0,0,125062,0,17915,,0.97,99.03
99,Repatriated travellers,Voyageurs rapatriés,2020/03/24 12:00:00+00,13,0,0,13,0,0,254,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/24 12:00:00+00,0,0,0,0,0,0,255,0,0,0,81,0,68,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/24 12:00:00+00,1,0,0,1,0,0,256,0,0,0,481,0,117,,0,100
60,Yukon,Yukon,2020/03/24 12:00:00+00,2,0,0,2,0,0,257,0,0,0,416,0,0,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/24 12:00:00+00,3,0,0,3,0,0,258,0,0,0,206,0,0,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/24 12:00:00+00,51,0,0,51,10,24.39,259,0,0,0,2641,0,233,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/24 12:00:00+00,18,0,0,18,1,5.88,260,0,0,0,1261,0,122,,0,100
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/24 12:00:00+00,4,31,0,35,11,45.83,261,0,0,0,1087,0,193,,0,100
24,Quebec,Québec,2020/03/24 12:00:00+00,221,792,4,1013,385,61.31,262,0,0,0,15071,0,6532,,0.39,99.61
35,Ontario,Ontario,2020/03/24 12:00:00+00,588,0,8,588,85,16.9,263,2,0,0,34727,0,4039,,1.36,98.64
46,Manitoba,Manitoba,2020/03/24 12:00:00+00,11,10,0,21,1,5,264,0,0,0,4406,0,273,,0,100
47,Saskatchewan,Saskatchewan,2020/03/24 12:00:00+00,72,0,0,72,6,9.09,265,0,0,0,5604,0,474,,0,100
48,Alberta,Alberta,2020/03/24 12:00:00+00,358,0,2,358,57,18.94,266,1,0,0,32776,0,3019,,0.56,99.44
59,British Columbia,Colombie-Britannique,2020/03/24 12:00:00+00,617,0,13,617,145,30.72,267,0,0,0,26305,0,2845,,2.11,97.89
1,Canada,Canada,2020/03/25 12:00:00+00,3385,24,35,3409,617,22.1,268,8,0,0,147789,0,22727,,1.03,98.97
99,Repatriated travellers,Voyageurs rapatriés,2020/03/25 12:00:00+00,13,0,0,13,0,0,269,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/25 12:00:00+00,0,0,0,0,0,0,270,0,0,0,97,0,16,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/25 12:00:00+00,1,0,0,1,0,0,271,0,0,0,481,0,0,,0,100
60,Yukon,Yukon,2020/03/25 12:00:00+00,3,0,0,3,1,0,272,0,0,0,416,0,0,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/25 12:00:00+00,5,0,0,5,2,66.67,273,0,0,0,301,0,95,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/25 12:00:00+00,68,0,0,68,17,33.33,274,0,0,0,3008,0,367,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/25 12:00:00+00,26,0,0,26,8,44.44,275,0,0,0,1680,0,419,,0,100
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/25 12:00:00+00,67,0,0,67,32,91.43,276,0,0,0,1235,0,148,,0,100
24,Quebec,Québec,2020/03/25 12:00:00+00,1339,0,6,1339,326,32.18,277,2,0,0,27828,0,12757,,0.45,99.55
35,Ontario,Ontario,2020/03/25 12:00:00+00,688,0,13,688,100,17.01,278,5,0,0,38040,0,3313,,1.89,98.11
46,Manitoba,Manitoba,2020/03/25 12:00:00+00,11,24,0,35,14,66.67,279,0,0,0,4740,0,334,,0,100
47,Saskatchewan,Saskatchewan,2020/03/25 12:00:00+00,86,0,0,86,14,19.44,280,0,0,0,6111,0,507,,0,100
48,Alberta,Alberta,2020/03/25 12:00:00+00,419,0,2,419,61,17.04,281,0,0,0,35508,0,2732,,0.48,99.52
59,British Columbia,Colombie-Britannique,2020/03/25 12:00:00+00,659,0,14,659,42,6.81,282,1,0,0,28344,0,2039,,2.12,97.88
1,Canada,Canada,2020/03/26 12:00:00+00,4018,25,39,4043,634,18.6,283,4,0,230,161603,230,13814,5.69,0.96,93.35
99,Repatriated travellers,Voyageurs rapatriés,2020/03/26 12:00:00+00,13,0,0,13,0,0,284,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/26 12:00:00+00,0,0,0,0,0,0,285,0,0,0,116,0,19,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/26 12:00:00+00,1,0,0,1,0,0,286,0,0,0,481,0,0,,0,100
60,Yukon,Yukon,2020/03/26 12:00:00+00,3,0,0,3,0,0,287,0,0,0,416,0,0,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/26 12:00:00+00,9,0,0,9,4,80,288,0,0,1,353,1,52,11.11,0,88.89
12,Nova Scotia,Nouvelle-Écosse,2020/03/26 12:00:00+00,73,0,0,73,5,7.35,289,0,0,2,3417,2,409,2.74,0,97.26
13,New Brunswick,Nouveau-Brunswick,2020/03/26 12:00:00+00,33,0,0,33,7,26.92,290,0,0,0,1849,0,169,,0,100
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/26 12:00:00+00,82,0,0,82,15,22.39,291,0,0,0,1447,0,212,,0,100
24,Quebec,Québec,2020/03/26 12:00:00+00,1629,0,8,1629,290,21.66,292,2,0,2,33311,2,5483,0.12,0.49,99.39
35,Ontario,Ontario,2020/03/26 12:00:00+00,858,0,15,858,170,24.71,293,2,0,8,41217,8,3177,0.93,1.75,97.32
46,Manitoba,Manitoba,2020/03/26 12:00:00+00,11,25,0,36,1,2.86,294,0,0,1,5429,1,689,2.78,0,97.22
47,Saskatchewan,Saskatchewan,2020/03/26 12:00:00+00,95,0,0,95,9,10.47,295,0,0,3,6729,3,618,3.16,0,96.84
48,Alberta,Alberta,2020/03/26 12:00:00+00,486,0,2,486,67,15.99,296,0,0,27,36600,27,1092,5.56,0.41,94.03
59,British Columbia,Colombie-Britannique,2020/03/26 12:00:00+00,725,0,14,725,66,10.02,297,0,0,186,30238,186,1894,25.66,1.93,72.41
1,Canada,Canada,2020/03/27 12:00:00+00,4675,14,53,4689,646,15.98,298,14,0,256,170644,26,9041,5.46,1.13,93.41
99,Repatriated travellers,Voyageurs rapatriés,2020/03/27 12:00:00+00,13,0,0,13,0,0,299,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/27 12:00:00+00,0,0,0,0,0,0,300,0,0,0,125,0,9,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/27 12:00:00+00,1,0,0,1,0,0,301,0,0,0,545,0,64,,0,100
60,Yukon,Yukon,2020/03/27 12:00:00+00,3,0,0,3,0,0,302,0,0,0,603,0,187,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/27 12:00:00+00,11,0,0,11,2,22.22,303,0,0,1,422,0,69,9.09,0,90.91
12,Nova Scotia,Nouvelle-Écosse,2020/03/27 12:00:00+00,90,0,0,90,17,23.29,304,0,0,2,3946,0,529,2.22,0,97.78
13,New Brunswick,Nouveau-Brunswick,2020/03/27 12:00:00+00,45,0,0,45,12,36.36,305,0,0,1,2179,1,330,2.22,0,97.78
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/27 12:00:00+00,102,0,0,102,20,24.39,306,0,0,0,1684,0,237,,0,100
24,Quebec,Québec,2020/03/27 12:00:00+00,2021,0,18,2021,392,24.06,307,10,0,29,34356,27,1045,1.43,0.89,97.67
